requirement_id,source_document,source_location,priority,domain,screen_code,stitch_instance_code,route_or_overlay,user_role,state,acceptance_criteria,implementation_file,API_endpoint,DB_table_or_migration,unit_test,integration_test,E2E_test,visual_reference,visual_test,accessibility_test,staging_evidence,Android_evidence,status,blocker,evidence_path,commit_sha
STITCH-096,stitch_salary_hijacking_design_system_classified.zip,SCR-022-V003__save-failure,P1,사용자,SCR-022,SCR-022-V003,/my/profile,user,ERROR,modal must be implemented as native production route/state/overlay without WebView or PNG background; action=EXTRACT_AS_REUSABLE_DIALOG,features/my/screens/ProfileSettingsScreen.tsx,,,,,,zip:SCR-022-V003__save-failure/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-097,stitch_salary_hijacking_design_system_classified.zip,SCR-009-V004__save-failure,P1,계획,SCR-009,SCR-009-V004,/plan/fixed-expenses/:fixedExpenseId?,user,ERROR,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/plan/screens/FixedExpenseFormScreen.tsx,,,,,,zip:SCR-009-V004__save-failure/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-098,stitch_salary_hijacking_design_system_classified.zip,SCR-023-V003__withdrawal-requested,P1,사용자,SCR-023,SCR-023-V003,/my/account,user,SUCCESS,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/my/screens/AccountSettingsScreen.tsx,,,,,,zip:SCR-023-V003__withdrawal-requested/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-099,stitch_salary_hijacking_design_system_classified.zip,SCR-007-V003__notification-list,P1,알림,SCR-007,SCR-007-V003,/notifications,user,DEFAULT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/notifications/screens/NotificationsScreen.tsx,,,,,,zip:SCR-007-V003__notification-list/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-100,stitch_salary_hijacking_design_system_classified.zip,MOD-005-V004__news-already-complete,P1,모달,MOD-005,MOD-005-V004,overlay,user,COMPLETED,modal must be implemented as native production route/state/overlay without WebView or PNG background; action=EXTRACT_AS_REUSABLE_DIALOG,features/lv-up/components/MissionCompleteDialog.tsx,,,,,,zip:MOD-005-V004__news-already-complete/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-101,stitch_salary_hijacking_design_system_classified.zip,SCR-004-V003__onboarding-intro,P1,온보딩,SCR-004,SCR-004-V003,/onboarding/payroll,user,ONBOARDING,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/payroll-onboarding/screens/PayrollOnboardingScreen.tsx,,,,,,zip:SCR-004-V003__onboarding-intro/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-102,stitch_salary_hijacking_design_system_classified.zip,SCR-011-V003__saving,P1,계획,SCR-011,SCR-011-V003,/plan/daily-budget,user,SAVING,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/plan/screens/DailyBudgetFormScreen.tsx,,,,,,zip:SCR-011-V003__saving/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-103,stitch_salary_hijacking_design_system_classified.zip,SCR-023-V004__biometric-app-lock,P1,사용자,SCR-023,SCR-023-V004,/my/account,user,SECURITY,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/my/screens/AccountSettingsScreen.tsx,,,,,,zip:SCR-023-V004__biometric-app-lock/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-104,stitch_salary_hijacking_design_system_classified.zip,MOD-002-V002__expense-delete-confirm,P1,모달,MOD-002,MOD-002-V002,overlay,user,CONFIRM,modal must be implemented as native production route/state/overlay without WebView or PNG background; action=EXTRACT_AS_REUSABLE_DIALOG,features/expenses/components/ExpenseDeleteDialog.tsx,,,,,,zip:MOD-002-V002__expense-delete-confirm/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-105,stitch_salary_hijacking_design_system_classified.zip,SCR-020-V005__replies-expanded,P1,커뮤니티,SCR-020,SCR-020-V005,/community/posts/:postId/comments,user,DEFAULT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/community/screens/CommentThreadScreen.tsx,,,,,,zip:SCR-020-V005__replies-expanded/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-106,stitch_salary_hijacking_design_system_classified.zip,SCR-002-V002__social-login,P1,인증,SCR-002,SCR-002-V002,/auth/login,user,DEFAULT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/auth/screens/LoginScreen.tsx,,,,,,zip:SCR-002-V002__social-login/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-107,stitch_salary_hijacking_design_system_classified.zip,SCR-016-V006__content-load-error,P1,레벨업,SCR-016,SCR-016-V006,/lv-up/health,user,ERROR,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/lv-up/screens/HealthLvUpScreen.tsx,,,,,,zip:SCR-016-V006__content-load-error/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-108,stitch_salary_hijacking_design_system_classified.zip,MOD-008-V002__comment-report-success,P1,모달,MOD-008,MOD-008-V002,overlay,user,SUCCESS,modal must be implemented as native production route/state/overlay without WebView or PNG background; action=EXTRACT_AS_REUSABLE_DIALOG,features/community/components/ReportResultDialog.tsx,,,,,,zip:MOD-008-V002__comment-report-success/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-109,stitch_salary_hijacking_design_system_classified.zip,SCR-024-V006__drafts-tab,P1,사용자,SCR-024,SCR-024-V006,/my/posts,user,DEFAULT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/my/screens/MyPostsScreen.tsx,,,,,,zip:SCR-024-V006__drafts-tab/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-110,stitch_salary_hijacking_design_system_classified.zip,SCR-023-V005__withdrawal-reason,P1,사용자,SCR-023,SCR-023-V005,/my/account,user,INPUT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/my/screens/AccountSettingsScreen.tsx,,,,,,zip:SCR-023-V005__withdrawal-reason/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-111,stitch_salary_hijacking_design_system_classified.zip,SCR-004-V004__onboarding-intro-alt,P1,온보딩,SCR-004,SCR-004-V004,/onboarding/payroll,user,ONBOARDING,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/payroll-onboarding/screens/PayrollOnboardingScreen.tsx,,,,,,zip:SCR-004-V004__onboarding-intro-alt/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-112,stitch_salary_hijacking_design_system_classified.zip,SCR-025-V002__activity-records,P1,레벨업,SCR-025,SCR-025-V002,/my/lv-up,user,DEFAULT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/my/screens/MyLvUpScreen.tsx,,,,,,zip:SCR-025-V002__activity-records/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-113,stitch_salary_hijacking_design_system_classified.zip,SCR-027-V003__ended-event-detail,P1,운영,SCR-027,SCR-027-V003,/my/notices,user,DETAIL,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/support/screens/NoticeScreen.tsx,,,,,,zip:SCR-027-V003__ended-event-detail/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-114,stitch_salary_hijacking_design_system_classified.zip,SCR-014-V003__perspective-comparison,P1,레벨업,SCR-014,SCR-014-V003,/lv-up/news,user,DETAIL,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/lv-up/screens/NewsLvUpScreen.tsx,,,,,,zip:SCR-014-V003__perspective-comparison/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-115,stitch_salary_hijacking_design_system_classified.zip,SCR-022-V004__profile-settings-alt,P1,사용자,SCR-022,SCR-022-V004,/my/profile,user,DEFAULT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/my/screens/ProfileSettingsScreen.tsx,,,,,,zip:SCR-022-V004__profile-settings-alt/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-116,stitch_salary_hijacking_design_system_classified.zip,SCR-016-V007__workout-in-progress,P1,레벨업,SCR-016,SCR-016-V007,/lv-up/health,user,IN_PROGRESS,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/lv-up/screens/HealthLvUpScreen.tsx,,,,,,zip:SCR-016-V007__workout-in-progress/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-117,stitch_salary_hijacking_design_system_classified.zip,SCR-017-V005__hobby-board,P1,커뮤니티,SCR-017,SCR-017-V005,/community,user,DEFAULT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/community/screens/CommunityScreen.tsx,,,,,,zip:SCR-017-V005__hobby-board/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-118,stitch_salary_hijacking_design_system_classified.zip,SCR-018-V006__own-post-menu,P1,커뮤니티,SCR-018,SCR-018-V006,/community/posts/:postId,user,MENU,bottom_sheet must be implemented as native production route/state/overlay without WebView or PNG background; action=EXTRACT_AS_REUSABLE_BOTTOM_SHEET,features/community/screens/PostDetailScreen.tsx,,,,,,zip:SCR-018-V006__own-post-menu/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-119,stitch_salary_hijacking_design_system_classified.zip,SCR-027-V004__privacy-policy-change,P1,운영,SCR-027,SCR-027-V004,/my/notices,user,DETAIL,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/support/screens/NoticeScreen.tsx,,,,,,zip:SCR-027-V004__privacy-policy-change/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-120,stitch_salary_hijacking_design_system_classified.zip,MOD-004-V002__daily-budget-overrun,P1,모달,MOD-004,MOD-004-V002,overlay,user,WARNING,modal must be implemented as native production route/state/overlay without WebView or PNG background; action=EXTRACT_AS_REUSABLE_DIALOG,features/plan/components/BudgetOverrunDialog.tsx,,,,,,zip:MOD-004-V002__daily-budget-overrun/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-121,stitch_salary_hijacking_design_system_classified.zip,SCR-010-V004__add-investment,P1,계획,SCR-010,SCR-010-V004,/plan/fixed-savings/:fixedSavingId?,user,ADD,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/plan/screens/FixedSavingsFormScreen.tsx,,,,,,zip:SCR-010-V004__add-investment/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-122,stitch_salary_hijacking_design_system_classified.zip,SCR-020-V006__block-user-confirm,P1,커뮤니티,SCR-020,SCR-020-V006,/community/posts/:postId/comments,user,CONFIRM,modal must be implemented as native production route/state/overlay without WebView or PNG background; action=EXTRACT_AS_REUSABLE_DIALOG,features/community/screens/CommentThreadScreen.tsx,,,,,,zip:SCR-020-V006__block-user-confirm/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-123,stitch_salary_hijacking_design_system_classified.zip,MOD-001-V002__salary-amount-check,P1,모달,MOD-001,MOD-001-V002,overlay,user,ERROR,modal must be implemented as native production route/state/overlay without WebView or PNG background; action=EXTRACT_AS_REUSABLE_DIALOG,shared/ui/dialogs/AmountInputErrorDialog.tsx,,,,,,zip:MOD-001-V002__salary-amount-check/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-124,stitch_salary_hijacking_design_system_classified.zip,SCR-002-V003__login-credential-error,P1,인증,SCR-002,SCR-002-V003,/auth/login,user,ERROR,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/auth/screens/LoginScreen.tsx,,,,,,zip:SCR-002-V003__login-credential-error/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-125,stitch_salary_hijacking_design_system_classified.zip,SCR-017-V006__levelup-board,P1,커뮤니티,SCR-017,SCR-017-V006,/community,user,DEFAULT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/community/screens/CommunityScreen.tsx,,,,,,zip:SCR-017-V006__levelup-board/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-126,stitch_salary_hijacking_design_system_classified.zip,SCR-011-V004__daily-budget-settings,P1,계획,SCR-011,SCR-011-V004,/plan/daily-budget,user,DEFAULT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=NORMALIZE_BRAND_AND_MERGE,features/plan/screens/DailyBudgetFormScreen.tsx,,,,,,zip:SCR-011-V004__daily-budget-settings/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-127,stitch_salary_hijacking_design_system_classified.zip,SCR-016-V008__workout-flow,P1,레벨업,SCR-016,SCR-016-V008,/lv-up/health,user,FLOW,flow_board must be implemented as native production route/state/overlay without WebView or PNG background; action=SPLIT_INTO_COMPONENT_STATES,features/lv-up/screens/HealthLvUpScreen.tsx,,,,,,zip:SCR-016-V008__workout-flow/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-128,stitch_salary_hijacking_design_system_classified.zip,SCR-018-V007__blocked-user-post,P1,커뮤니티,SCR-018,SCR-018-V007,/community/posts/:postId,user,BLOCKED,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/community/screens/PostDetailScreen.tsx,,,,,,zip:SCR-018-V007__blocked-user-post/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-129,stitch_salary_hijacking_design_system_classified.zip,SCR-016-V009__workout-record,P1,레벨업,SCR-016,SCR-016-V009,/lv-up/health,user,INPUT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/lv-up/screens/HealthLvUpScreen.tsx,,,,,,zip:SCR-016-V009__workout-record/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-130,stitch_salary_hijacking_design_system_classified.zip,SCR-009-V005__register-fixed-expense,P1,계획,SCR-009,SCR-009-V005,/plan/fixed-expenses/:fixedExpenseId?,user,ADD,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/plan/screens/FixedExpenseFormScreen.tsx,,,,,,zip:SCR-009-V005__register-fixed-expense/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-131,stitch_salary_hijacking_design_system_classified.zip,SCR-024-V007__share-certification-prompt,P1,사용자,SCR-024,SCR-024-V007,/my/posts,user,SHARE_REVIEW,bottom_sheet must be implemented as native production route/state/overlay without WebView or PNG background; action=EXTRACT_AS_REUSABLE_BOTTOM_SHEET,features/my/screens/MyPostsScreen.tsx,,,,,,zip:SCR-024-V007__share-certification-prompt/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-132,stitch_salary_hijacking_design_system_classified.zip,SCR-005-V003__no-plan,P1,급여,SCR-005,SCR-005-V003,/salary,user,EMPTY,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/salary/screens/SalaryHomeScreen.tsx,,,,,,zip:SCR-005-V003__no-plan/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-133,stitch_salary_hijacking_design_system_classified.zip,SCR-017-V007__community-default,P1,커뮤니티,SCR-017,SCR-017-V007,/community,user,DEFAULT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/community/screens/CommunityScreen.tsx,,,,,,zip:SCR-017-V007__community-default/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-134,stitch_salary_hijacking_design_system_classified.zip,MOD-007-V001__post-registration-result-board,P1,모달,MOD-007,MOD-007-V001,overlay,user,MULTI_STATE,multi_state_board must be implemented as native production route/state/overlay without WebView or PNG background; action=SPLIT_INTO_COMPONENT_STATES,features/community/components/PostRegistrationResultDialog.tsx,,,,,,zip:MOD-007-V001__post-registration-result-board/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-135,stitch_salary_hijacking_design_system_classified.zip,SCR-008-V003__salary-info-edit,P1,계획,SCR-008,SCR-008-V003,/plan,user,EDIT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT; HTML_PRIMARY_REFERENCE_REQUIRED,features/plan/screens/PlanScreen.tsx,,,,,,zip:SCR-008-V003__salary-info-edit/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-136,stitch_salary_hijacking_design_system_classified.zip,SCR-007-V004__salary-career-notifications,P1,알림,SCR-007,SCR-007-V004,/notifications,user,DEFAULT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/notifications/screens/NotificationsScreen.tsx,,,,,,zip:SCR-007-V004__salary-career-notifications/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-137,stitch_salary_hijacking_design_system_classified.zip,MOD-006-V001__health-levelup,P1,모달,MOD-006,MOD-006-V001,overlay,user,SUCCESS,modal must be implemented as native production route/state/overlay without WebView or PNG background; action=EXTRACT_AS_REUSABLE_DIALOG,features/lv-up/components/LevelUpCelebrationDialog.tsx,,,,,,zip:MOD-006-V001__health-levelup/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-138,stitch_salary_hijacking_design_system_classified.zip,SCR-013-V003__certification-share-review,P1,레벨업,SCR-013,SCR-013-V003,/lv-up/reading,user,SHARE_REVIEW,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/lv-up/screens/ReadingLvUpScreen.tsx,,,,,,zip:SCR-013-V003__certification-share-review/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-139,stitch_salary_hijacking_design_system_classified.zip,SCR-018-V008__hidden-by-policy,P1,커뮤니티,SCR-018,SCR-018-V008,/community/posts/:postId,user,HIDDEN,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/community/screens/PostDetailScreen.tsx,,,,,,zip:SCR-018-V008__hidden-by-policy/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-140,stitch_salary_hijacking_design_system_classified.zip,SCR-003-V003__social-signup-info,P1,인증,SCR-003,SCR-003-V003,/auth/signup,user,INPUT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/auth/screens/SignupScreen.tsx,,,,,,zip:SCR-003-V003__social-signup-info/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-141,stitch_salary_hijacking_design_system_classified.zip,SCR-008-V004__plan-default,P1,계획,SCR-008,SCR-008-V004,/plan,user,DEFAULT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/plan/screens/PlanScreen.tsx,,,,,,zip:SCR-008-V004__plan-default/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-142,stitch_salary_hijacking_design_system_classified.zip,SCR-007-V005__offline-preview,P1,알림,SCR-007,SCR-007-V005,/notifications,user,OFFLINE,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=MERGE_AS_PARENT_SCREEN_STATE,features/notifications/screens/NotificationsScreen.tsx,,,,,,zip:SCR-007-V005__offline-preview/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-143,stitch_salary_hijacking_design_system_classified.zip,SCR-004-V005__daily-budget-step,P1,온보딩,SCR-004,SCR-004-V005,/onboarding/payroll,user,INPUT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/payroll-onboarding/screens/PayrollOnboardingScreen.tsx,,,,,,zip:SCR-004-V005__daily-budget-step/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-144,stitch_salary_hijacking_design_system_classified.zip,SCR-004-V006__plan-review,P1,온보딩,SCR-004,SCR-004-V006,/onboarding/payroll,user,REVIEW,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/payroll-onboarding/screens/PayrollOnboardingScreen.tsx,,,,,,zip:SCR-004-V006__plan-review/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-145,stitch_salary_hijacking_design_system_classified.zip,SCR-013-V004__book-detail,P1,레벨업,SCR-013,SCR-013-V004,/lv-up/reading,user,DETAIL,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/lv-up/screens/ReadingLvUpScreen.tsx,,,,,,zip:SCR-013-V004__book-detail/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-146,stitch_salary_hijacking_design_system_classified.zip,SCR-011-V005__daily-budget-alt,P1,계획,SCR-011,SCR-011-V005,/plan/daily-budget,user,DEFAULT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=NORMALIZE_BRAND_AND_MERGE,features/plan/screens/DailyBudgetFormScreen.tsx,,,,,,zip:SCR-011-V005__daily-budget-alt/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-147,stitch_salary_hijacking_design_system_classified.zip,SCR-018-V009__post-detail-comments,P1,커뮤니티,SCR-018,SCR-018-V009,/community/posts/:postId,user,DEFAULT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/community/screens/PostDetailScreen.tsx,,,,,,zip:SCR-018-V009__post-detail-comments/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
STITCH-148,stitch_salary_hijacking_design_system_classified.zip,SCR-004-V007__payday-step,P1,온보딩,SCR-004,SCR-004-V007,/onboarding/payroll,user,INPUT,screen must be implemented as native production route/state/overlay without WebView or PNG background; action=IMPLEMENT_AS_SCREEN_VARIANT,features/payroll-onboarding/screens/PayrollOnboardingScreen.tsx,,,,,,zip:SCR-004-V007__payday-step/screen.png,,,,,UNVERIFIED,,artifacts/qa/stitch-classified-catalog-summary-20260724.json,bbb7410fbbaeb784b9a4026f65154f94794ac0b4
